plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
64,34374,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
64,34375,connected,,,compute-001,be1-port0,server,be-rail-leaf-01,E1/1/2,leaf
64,34376,connected,,,compute-001,be2-port0,server,be-rail-leaf-02,E1/1/1,leaf
64,34377,connected,,,compute-001,be3-port0,server,be-rail-leaf-02,E1/1/2,leaf
64,34378,connected,,,compute-001,be4-port0,server,be-rail-leaf-03,E1/1/1,leaf
64,34379,connected,,,compute-001,be5-port0,server,be-rail-leaf-03,E1/1/2,leaf
64,34380,connected,,,compute-001,be6-port0,server,be-rail-leaf-04,E1/1/1,leaf
64,34381,connected,,,compute-001,be7-port0,server,be-rail-leaf-04,E1/1/2,leaf
64,34382,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
64,34383,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
64,34384,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/2/1,leaf
64,34385,connected,,,compute-002,be1-port0,server,be-rail-leaf-01,E1/2/2,leaf
64,34386,connected,,,compute-002,be2-port0,server,be-rail-leaf-02,E1/2/1,leaf
64,34387,connected,,,compute-002,be3-port0,server,be-rail-leaf-02,E1/2/2,leaf
64,34388,connected,,,compute-002,be4-port0,server,be-rail-leaf-03,E1/2/1,leaf
64,34389,connected,,,compute-002,be5-port0,server,be-rail-leaf-03,E1/2/2,leaf
64,34390,connected,,,compute-002,be6-port0,server,be-rail-leaf-04,E1/2/1,leaf
64,34391,connected,,,compute-002,be7-port0,server,be-rail-leaf-04,E1/2/2,leaf
64,34392,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
64,34393,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
64,34394,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/3/1,leaf
64,34395,connected,,,compute-003,be1-port0,server,be-rail-leaf-01,E1/3/2,leaf
64,34396,connected,,,compute-003,be2-port0,server,be-rail-leaf-02,E1/3/1,leaf
64,34397,connected,,,compute-003,be3-port0,server,be-rail-leaf-02,E1/3/2,leaf
64,34398,connected,,,compute-003,be4-port0,server,be-rail-leaf-03,E1/3/1,leaf
64,34399,connected,,,compute-003,be5-port0,server,be-rail-leaf-03,E1/3/2,leaf
64,34400,connected,,,compute-003,be6-port0,server,be-rail-leaf-04,E1/3/1,leaf
64,34401,connected,,,compute-003,be7-port0,server,be-rail-leaf-04,E1/3/2,leaf
64,34402,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
64,34403,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
64,34404,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/4/1,leaf
64,34405,connected,,,compute-004,be1-port0,server,be-rail-leaf-01,E1/4/2,leaf
64,34406,connected,,,compute-004,be2-port0,server,be-rail-leaf-02,E1/4/1,leaf
64,34407,connected,,,compute-004,be3-port0,server,be-rail-leaf-02,E1/4/2,leaf
64,34408,connected,,,compute-004,be4-port0,server,be-rail-leaf-03,E1/4/1,leaf
64,34409,connected,,,compute-004,be5-port0,server,be-rail-leaf-03,E1/4/2,leaf
64,34410,connected,,,compute-004,be6-port0,server,be-rail-leaf-04,E1/4/1,leaf
64,34411,connected,,,compute-004,be7-port0,server,be-rail-leaf-04,E1/4/2,leaf
64,34412,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
64,34413,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
64,34414,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
64,34415,connected,,,compute-005,be1-port0,server,be-rail-leaf-01,E1/5/2,leaf
64,34416,connected,,,compute-005,be2-port0,server,be-rail-leaf-02,E1/5/1,leaf
64,34417,connected,,,compute-005,be3-port0,server,be-rail-leaf-02,E1/5/2,leaf
64,34418,connected,,,compute-005,be4-port0,server,be-rail-leaf-03,E1/5/1,leaf
64,34419,connected,,,compute-005,be5-port0,server,be-rail-leaf-03,E1/5/2,leaf
64,34420,connected,,,compute-005,be6-port0,server,be-rail-leaf-04,E1/5/1,leaf
64,34421,connected,,,compute-005,be7-port0,server,be-rail-leaf-04,E1/5/2,leaf
64,34422,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
64,34423,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
64,34424,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/6/1,leaf
64,34425,connected,,,compute-006,be1-port0,server,be-rail-leaf-01,E1/6/2,leaf
64,34426,connected,,,compute-006,be2-port0,server,be-rail-leaf-02,E1/6/1,leaf
64,34427,connected,,,compute-006,be3-port0,server,be-rail-leaf-02,E1/6/2,leaf
64,34428,connected,,,compute-006,be4-port0,server,be-rail-leaf-03,E1/6/1,leaf
64,34429,connected,,,compute-006,be5-port0,server,be-rail-leaf-03,E1/6/2,leaf
64,34430,connected,,,compute-006,be6-port0,server,be-rail-leaf-04,E1/6/1,leaf
64,34431,connected,,,compute-006,be7-port0,server,be-rail-leaf-04,E1/6/2,leaf
64,34432,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
64,34433,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
64,34434,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/7/1,leaf
64,34435,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/7/2,leaf
64,34436,connected,,,compute-007,be2-port0,server,be-rail-leaf-02,E1/7/1,leaf
64,34437,connected,,,compute-007,be3-port0,server,be-rail-leaf-02,E1/7/2,leaf
64,34438,connected,,,compute-007,be4-port0,server,be-rail-leaf-03,E1/7/1,leaf
64,34439,connected,,,compute-007,be5-port0,server,be-rail-leaf-03,E1/7/2,leaf
64,34440,connected,,,compute-007,be6-port0,server,be-rail-leaf-04,E1/7/1,leaf
64,34441,connected,,,compute-007,be7-port0,server,be-rail-leaf-04,E1/7/2,leaf
64,34442,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
64,34443,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
64,34444,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/8/1,leaf
64,34445,connected,,,compute-008,be1-port0,server,be-rail-leaf-01,E1/8/2,leaf
64,34446,connected,,,compute-008,be2-port0,server,be-rail-leaf-02,E1/8/1,leaf
64,34447,connected,,,compute-008,be3-port0,server,be-rail-leaf-02,E1/8/2,leaf
64,34448,connected,,,compute-008,be4-port0,server,be-rail-leaf-03,E1/8/1,leaf
64,34449,connected,,,compute-008,be5-port0,server,be-rail-leaf-03,E1/8/2,leaf
64,34450,connected,,,compute-008,be6-port0,server,be-rail-leaf-04,E1/8/1,leaf
64,34451,connected,,,compute-008,be7-port0,server,be-rail-leaf-04,E1/8/2,leaf
64,34452,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
64,34453,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
64,34454,connected,,,compute-009,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
64,34455,connected,,,compute-009,be1-port0,server,be-rail-leaf-01,E1/9/2,leaf
64,34456,connected,,,compute-009,be2-port0,server,be-rail-leaf-02,E1/9/1,leaf
64,34457,connected,,,compute-009,be3-port0,server,be-rail-leaf-02,E1/9/2,leaf
64,34458,connected,,,compute-009,be4-port0,server,be-rail-leaf-03,E1/9/1,leaf
64,34459,connected,,,compute-009,be5-port0,server,be-rail-leaf-03,E1/9/2,leaf
64,34460,connected,,,compute-009,be6-port0,server,be-rail-leaf-04,E1/9/1,leaf
64,34461,connected,,,compute-009,be7-port0,server,be-rail-leaf-04,E1/9/2,leaf
64,34462,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
64,34463,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
64,34464,connected,,,compute-010,be0-port0,server,be-rail-leaf-01,E1/10/1,leaf
64,34465,connected,,,compute-010,be1-port0,server,be-rail-leaf-01,E1/10/2,leaf
64,34466,connected,,,compute-010,be2-port0,server,be-rail-leaf-02,E1/10/1,leaf
64,34467,connected,,,compute-010,be3-port0,server,be-rail-leaf-02,E1/10/2,leaf
64,34468,connected,,,compute-010,be4-port0,server,be-rail-leaf-03,E1/10/1,leaf
64,34469,connected,,,compute-010,be5-port0,server,be-rail-leaf-03,E1/10/2,leaf
64,34470,connected,,,compute-010,be6-port0,server,be-rail-leaf-04,E1/10/1,leaf
64,34471,connected,,,compute-010,be7-port0,server,be-rail-leaf-04,E1/10/2,leaf
64,34472,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
64,34473,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
64,34474,connected,,,compute-011,be0-port0,server,be-rail-leaf-01,E1/11/1,leaf
64,34475,connected,,,compute-011,be1-port0,server,be-rail-leaf-01,E1/11/2,leaf
64,34476,connected,,,compute-011,be2-port0,server,be-rail-leaf-02,E1/11/1,leaf
64,34477,connected,,,compute-011,be3-port0,server,be-rail-leaf-02,E1/11/2,leaf
64,34478,connected,,,compute-011,be4-port0,server,be-rail-leaf-03,E1/11/1,leaf
64,34479,connected,,,compute-011,be5-port0,server,be-rail-leaf-03,E1/11/2,leaf
64,34480,connected,,,compute-011,be6-port0,server,be-rail-leaf-04,E1/11/1,leaf
64,34481,connected,,,compute-011,be7-port0,server,be-rail-leaf-04,E1/11/2,leaf
64,34482,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
64,34483,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
64,34484,connected,,,compute-012,be0-port0,server,be-rail-leaf-01,E1/12/1,leaf
64,34485,connected,,,compute-012,be1-port0,server,be-rail-leaf-01,E1/12/2,leaf
64,34486,connected,,,compute-012,be2-port0,server,be-rail-leaf-02,E1/12/1,leaf
64,34487,connected,,,compute-012,be3-port0,server,be-rail-leaf-02,E1/12/2,leaf
64,34488,connected,,,compute-012,be4-port0,server,be-rail-leaf-03,E1/12/1,leaf
64,34489,connected,,,compute-012,be5-port0,server,be-rail-leaf-03,E1/12/2,leaf
64,34490,connected,,,compute-012,be6-port0,server,be-rail-leaf-04,E1/12/1,leaf
64,34491,connected,,,compute-012,be7-port0,server,be-rail-leaf-04,E1/12/2,leaf
64,34492,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
64,34493,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
64,34494,connected,,,compute-013,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
64,34495,connected,,,compute-013,be1-port0,server,be-rail-leaf-01,E1/13/2,leaf
64,34496,connected,,,compute-013,be2-port0,server,be-rail-leaf-02,E1/13/1,leaf
64,34497,connected,,,compute-013,be3-port0,server,be-rail-leaf-02,E1/13/2,leaf
64,34498,connected,,,compute-013,be4-port0,server,be-rail-leaf-03,E1/13/1,leaf
64,34499,connected,,,compute-013,be5-port0,server,be-rail-leaf-03,E1/13/2,leaf
64,34500,connected,,,compute-013,be6-port0,server,be-rail-leaf-04,E1/13/1,leaf
64,34501,connected,,,compute-013,be7-port0,server,be-rail-leaf-04,E1/13/2,leaf
64,34502,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
64,34503,connected,,,compute-013,fe-p1,server,fe-leaf-02,E1/7/1,leaf
64,34504,connected,,,compute-014,be0-port0,server,be-rail-leaf-01,E1/14/1,leaf
64,34505,connected,,,compute-014,be1-port0,server,be-rail-leaf-01,E1/14/2,leaf
64,34506,connected,,,compute-014,be2-port0,server,be-rail-leaf-02,E1/14/1,leaf
64,34507,connected,,,compute-014,be3-port0,server,be-rail-leaf-02,E1/14/2,leaf
64,34508,connected,,,compute-014,be4-port0,server,be-rail-leaf-03,E1/14/1,leaf
64,34509,connected,,,compute-014,be5-port0,server,be-rail-leaf-03,E1/14/2,leaf
64,34510,connected,,,compute-014,be6-port0,server,be-rail-leaf-04,E1/14/1,leaf
64,34511,connected,,,compute-014,be7-port0,server,be-rail-leaf-04,E1/14/2,leaf
64,34512,connected,,,compute-014,fe-p0,server,fe-leaf-01,E1/7/2,leaf
64,34513,connected,,,compute-014,fe-p1,server,fe-leaf-02,E1/7/2,leaf
64,34514,connected,,,compute-015,be0-port0,server,be-rail-leaf-01,E1/15/1,leaf
64,34515,connected,,,compute-015,be1-port0,server,be-rail-leaf-01,E1/15/2,leaf
64,34516,connected,,,compute-015,be2-port0,server,be-rail-leaf-02,E1/15/1,leaf
64,34517,connected,,,compute-015,be3-port0,server,be-rail-leaf-02,E1/15/2,leaf
64,34518,connected,,,compute-015,be4-port0,server,be-rail-leaf-03,E1/15/1,leaf
64,34519,connected,,,compute-015,be5-port0,server,be-rail-leaf-03,E1/15/2,leaf
64,34520,connected,,,compute-015,be6-port0,server,be-rail-leaf-04,E1/15/1,leaf
64,34521,connected,,,compute-015,be7-port0,server,be-rail-leaf-04,E1/15/2,leaf
64,34522,connected,,,compute-015,fe-p0,server,fe-leaf-01,E1/7/3,leaf
64,34523,connected,,,compute-015,fe-p1,server,fe-leaf-02,E1/7/3,leaf
64,34524,connected,,,compute-016,be0-port0,server,be-rail-leaf-01,E1/16/1,leaf
64,34525,connected,,,compute-016,be1-port0,server,be-rail-leaf-01,E1/16/2,leaf
64,34526,connected,,,compute-016,be2-port0,server,be-rail-leaf-02,E1/16/1,leaf
64,34527,connected,,,compute-016,be3-port0,server,be-rail-leaf-02,E1/16/2,leaf
64,34528,connected,,,compute-016,be4-port0,server,be-rail-leaf-03,E1/16/1,leaf
64,34529,connected,,,compute-016,be5-port0,server,be-rail-leaf-03,E1/16/2,leaf
64,34530,connected,,,compute-016,be6-port0,server,be-rail-leaf-04,E1/16/1,leaf
64,34531,connected,,,compute-016,be7-port0,server,be-rail-leaf-04,E1/16/2,leaf
