plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
73,42758,connected,,,compute-001,be0-port0,server,be-leaf-01,E1/1/1,leaf
73,42759,connected,,,compute-001,be1-port0,server,be-leaf-02,E1/1/1,leaf
73,42760,connected,,,compute-001,be2-port0,server,be-leaf-03,E1/1/1,leaf
73,42761,connected,,,compute-001,be3-port0,server,be-leaf-04,E1/1/1,leaf
73,42762,connected,,,compute-001,be4-port0,server,be-leaf-05,E1/1/1,leaf
73,42763,connected,,,compute-001,be5-port0,server,be-leaf-06,E1/1/1,leaf
73,42764,connected,,,compute-001,be6-port0,server,be-leaf-07,E1/1/1,leaf
73,42765,connected,,,compute-001,be7-port0,server,be-leaf-08,E1/1/1,leaf
73,42766,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
73,42767,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
73,42768,connected,,,compute-002,be0-port0,server,be-leaf-01,E1/1/2,leaf
73,42769,connected,,,compute-002,be1-port0,server,be-leaf-02,E1/1/2,leaf
73,42770,connected,,,compute-002,be2-port0,server,be-leaf-03,E1/1/2,leaf
73,42771,connected,,,compute-002,be3-port0,server,be-leaf-04,E1/1/2,leaf
73,42772,connected,,,compute-002,be4-port0,server,be-leaf-05,E1/1/2,leaf
73,42773,connected,,,compute-002,be5-port0,server,be-leaf-06,E1/1/2,leaf
73,42774,connected,,,compute-002,be6-port0,server,be-leaf-07,E1/1/2,leaf
73,42775,connected,,,compute-002,be7-port0,server,be-leaf-08,E1/1/2,leaf
73,42776,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
73,42777,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
73,42778,connected,,,compute-003,be0-port0,server,be-leaf-01,E1/2/1,leaf
73,42779,connected,,,compute-003,be1-port0,server,be-leaf-02,E1/2/1,leaf
73,42780,connected,,,compute-003,be2-port0,server,be-leaf-03,E1/2/1,leaf
73,42781,connected,,,compute-003,be3-port0,server,be-leaf-04,E1/2/1,leaf
73,42782,connected,,,compute-003,be4-port0,server,be-leaf-05,E1/2/1,leaf
73,42783,connected,,,compute-003,be5-port0,server,be-leaf-06,E1/2/1,leaf
73,42784,connected,,,compute-003,be6-port0,server,be-leaf-07,E1/2/1,leaf
73,42785,connected,,,compute-003,be7-port0,server,be-leaf-08,E1/2/1,leaf
73,42786,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
73,42787,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
73,42788,connected,,,compute-004,be0-port0,server,be-leaf-01,E1/2/2,leaf
73,42789,connected,,,compute-004,be1-port0,server,be-leaf-02,E1/2/2,leaf
73,42790,connected,,,compute-004,be2-port0,server,be-leaf-03,E1/2/2,leaf
73,42791,connected,,,compute-004,be3-port0,server,be-leaf-04,E1/2/2,leaf
73,42792,connected,,,compute-004,be4-port0,server,be-leaf-05,E1/2/2,leaf
73,42793,connected,,,compute-004,be5-port0,server,be-leaf-06,E1/2/2,leaf
73,42794,connected,,,compute-004,be6-port0,server,be-leaf-07,E1/2/2,leaf
73,42795,connected,,,compute-004,be7-port0,server,be-leaf-08,E1/2/2,leaf
73,42796,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
73,42797,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
73,42798,connected,,,compute-005,be0-port0,server,be-leaf-01,E1/3/1,leaf
73,42799,connected,,,compute-005,be1-port0,server,be-leaf-02,E1/3/1,leaf
73,42800,connected,,,compute-005,be2-port0,server,be-leaf-03,E1/3/1,leaf
73,42801,connected,,,compute-005,be3-port0,server,be-leaf-04,E1/3/1,leaf
73,42802,connected,,,compute-005,be4-port0,server,be-leaf-05,E1/3/1,leaf
73,42803,connected,,,compute-005,be5-port0,server,be-leaf-06,E1/3/1,leaf
73,42804,connected,,,compute-005,be6-port0,server,be-leaf-07,E1/3/1,leaf
73,42805,connected,,,compute-005,be7-port0,server,be-leaf-08,E1/3/1,leaf
