plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
28,11458,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
28,11459,connected,,,compute-001,be1-port0,server,be-rail-leaf-02,E1/1/1,leaf
28,11460,connected,,,compute-001,be2-port0,server,be-rail-leaf-03,E1/1/1,leaf
28,11461,connected,,,compute-001,be3-port0,server,be-rail-leaf-04,E1/1/1,leaf
28,11462,connected,,,compute-001,be4-port0,server,be-rail-leaf-05,E1/1/1,leaf
28,11463,connected,,,compute-001,be5-port0,server,be-rail-leaf-06,E1/1/1,leaf
28,11464,connected,,,compute-001,be6-port0,server,be-rail-leaf-07,E1/1/1,leaf
28,11465,connected,,,compute-001,be7-port0,server,be-rail-leaf-08,E1/1/1,leaf
28,11466,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
28,11467,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
28,11468,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/1/2,leaf
28,11469,connected,,,compute-002,be1-port0,server,be-rail-leaf-02,E1/1/2,leaf
28,11470,connected,,,compute-002,be2-port0,server,be-rail-leaf-03,E1/1/2,leaf
28,11471,connected,,,compute-002,be3-port0,server,be-rail-leaf-04,E1/1/2,leaf
28,11472,connected,,,compute-002,be4-port0,server,be-rail-leaf-05,E1/1/2,leaf
28,11473,connected,,,compute-002,be5-port0,server,be-rail-leaf-06,E1/1/2,leaf
28,11474,connected,,,compute-002,be6-port0,server,be-rail-leaf-07,E1/1/2,leaf
28,11475,connected,,,compute-002,be7-port0,server,be-rail-leaf-08,E1/1/2,leaf
28,11476,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
28,11477,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
28,11478,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/2/1,leaf
28,11479,connected,,,compute-003,be1-port0,server,be-rail-leaf-02,E1/2/1,leaf
28,11480,connected,,,compute-003,be2-port0,server,be-rail-leaf-03,E1/2/1,leaf
28,11481,connected,,,compute-003,be3-port0,server,be-rail-leaf-04,E1/2/1,leaf
28,11482,connected,,,compute-003,be4-port0,server,be-rail-leaf-05,E1/2/1,leaf
28,11483,connected,,,compute-003,be5-port0,server,be-rail-leaf-06,E1/2/1,leaf
28,11484,connected,,,compute-003,be6-port0,server,be-rail-leaf-07,E1/2/1,leaf
