plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
16,3582,connected,,,compute-001,be0-port0,server,be-leaf-01,E1/1/1,leaf
16,3583,connected,,,compute-001,be1-port0,server,be-leaf-01,E1/1/2,leaf
16,3584,connected,,,compute-001,be2-port0,server,be-leaf-02,E1/1/1,leaf
16,3585,connected,,,compute-001,be3-port0,server,be-leaf-02,E1/1/2,leaf
16,3586,connected,,,compute-001,be4-port0,server,be-leaf-03,E1/1/1,leaf
16,3587,connected,,,compute-001,be5-port0,server,be-leaf-03,E1/1/2,leaf
16,3588,connected,,,compute-001,be6-port0,server,be-leaf-04,E1/1/1,leaf
16,3589,connected,,,compute-001,be7-port0,server,be-leaf-04,E1/1/2,leaf
16,3590,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
16,3591,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
16,3592,connected,,,compute-002,be0-port0,server,be-leaf-01,E1/2/1,leaf
16,3593,connected,,,compute-002,be1-port0,server,be-leaf-01,E1/2/2,leaf
16,3594,connected,,,compute-002,be2-port0,server,be-leaf-02,E1/2/1,leaf
16,3595,connected,,,compute-002,be3-port0,server,be-leaf-02,E1/2/2,leaf
16,3596,connected,,,compute-002,be4-port0,server,be-leaf-03,E1/2/1,leaf
16,3597,connected,,,compute-002,be5-port0,server,be-leaf-03,E1/2/2,leaf
16,3598,connected,,,compute-002,be6-port0,server,be-leaf-04,E1/2/1,leaf
16,3599,connected,,,compute-002,be7-port0,server,be-leaf-04,E1/2/2,leaf
16,3600,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
16,3601,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
16,3602,connected,,,compute-003,be0-port0,server,be-leaf-01,E1/3/1,leaf
16,3603,connected,,,compute-003,be1-port0,server,be-leaf-01,E1/3/2,leaf
16,3604,connected,,,compute-003,be2-port0,server,be-leaf-02,E1/3/1,leaf
16,3605,connected,,,compute-003,be3-port0,server,be-leaf-02,E1/3/2,leaf
16,3606,connected,,,compute-003,be4-port0,server,be-leaf-03,E1/3/1,leaf
16,3607,connected,,,compute-003,be5-port0,server,be-leaf-03,E1/3/2,leaf
16,3608,connected,,,compute-003,be6-port0,server,be-leaf-04,E1/3/1,leaf
16,3609,connected,,,compute-003,be7-port0,server,be-leaf-04,E1/3/2,leaf
16,3610,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
16,3611,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
16,3612,connected,,,compute-004,be0-port0,server,be-leaf-01,E1/4/1,leaf
16,3613,connected,,,compute-004,be1-port0,server,be-leaf-01,E1/4/2,leaf
16,3614,connected,,,compute-004,be2-port0,server,be-leaf-02,E1/4/1,leaf
16,3615,connected,,,compute-004,be3-port0,server,be-leaf-02,E1/4/2,leaf
16,3616,connected,,,compute-004,be4-port0,server,be-leaf-03,E1/4/1,leaf
16,3617,connected,,,compute-004,be5-port0,server,be-leaf-03,E1/4/2,leaf
16,3618,connected,,,compute-004,be6-port0,server,be-leaf-04,E1/4/1,leaf
16,3619,connected,,,compute-004,be7-port0,server,be-leaf-04,E1/4/2,leaf
16,3620,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
16,3621,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
